	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YDR216W	gene-YDR216W	2157.71845925763	-3.89344218861178	0.412649532315633	-9.435227435648	3.90146916920145e-21	1.17385956394994e-19
gene-YDL208W	gene-YDL208W	2015.46638444865	3.74824722124158	0.397608631822141	9.42697648203538	4.22080131071951e-21	1.26342652567537e-19
gene-YIL091C	gene-YIL091C	1005.56149827345	3.92243357813095	0.416169137514822	9.42509481013893	4.29717171542983e-21	1.27972404606959e-19
gene-YBR149W	gene-YBR149W	2476.70343062208	-3.88205097494073	0.412110933607085	-9.41991745029011	4.51442806687939e-21	1.33759982875e-19
gene-YLR223C	gene-YLR223C	1188.11963917828	4.31975635479656	0.459166254122236	9.40782628517509	5.06503024171891e-21	1.49316068287441e-19
gene-YLR411W	gene-YLR411W	694.884058448583	-4.23433037117315	0.450354644515433	-9.40221317297428	5.34272365633029e-21	1.56710944633165e-19
gene-YKL182W	gene-YKL182W	5414.69917978489	-3.91381138268578	0.416467785309854	-9.39763295202745	5.58043150839881e-21	1.62864893572619e-19
gene-YDR398W	gene-YDR398W	1297.29392550824	4.67850854807384	0.498018059811524	9.39425479839914	5.76242769722646e-21	1.67339753575676e-19
gene-YOR294W	gene-YOR294W	1314.66170197224	3.82792139280584	0.407589541029176	9.39160848715652	5.90908598613598e-21	1.70749182678593e-19
gene-YOL155C	gene-YOL155C	2051.13042324391	-3.92306559541101	0.418021794637545	-9.38483506299616	6.30149898993098e-21	1.81191377360725e-19
gene-YOR092W	gene-YOR092W	722.661326723997	3.88399585075434	0.414016009484879	9.38126971366837	6.518297344075e-21	1.86506380379244e-19
gene-YKL085W	gene-YKL085W	2425.90207964691	-3.86724429443995	0.412288831264888	-9.37993950157557	6.60105934332048e-21	1.87953089692496e-19
gene-YLR063W	gene-YLR063W	357.566332566422	4.29621999633072	0.458377446918692	9.37266880212104	7.07212607177636e-21	2.00388348936692e-19
gene-YLR133W	gene-YLR133W	453.647510818857	-4.33801705346138	0.462988908805359	-9.36959173526354	7.2813626194056e-21	2.05320355601307e-19
gene-YKR099W	gene-YKR099W	524.089907189062	4.07397685976801	0.435730929921109	9.34975366679989	8.78520919446145e-21	2.46534933019574e-19
gene-YKL009W	gene-YKL009W	2028.11623379934	3.96225837805303	0.424385195282823	9.33646701650954	9.9602223513848e-21	2.78171377344656e-19
gene-YKL106W	gene-YKL106W	341.360584132659	4.45226729508963	0.478268032177443	9.30914674522463	1.28863374209319e-20	3.58178816790378e-19
gene-YPR144C	gene-YPR144C	1019.59683479167	4.05222938290861	0.435870636175289	9.29686252431781	1.44651074874492e-20	4.00155603811568e-19
gene-YOR027W	gene-YOR027W	6118.87819411906	-3.68691748125232	0.396966640027538	-9.28772624570304	1.57619374767899e-20	4.33973721943504e-19
gene-YPR190C	gene-YPR190C	559.655332672534	3.85628510447604	0.415535778679974	9.2802721265693	1.69046260542943e-20	4.63250245440919e-19
gene-YDR508C	gene-YDR508C	3792.98386657064	4.11359856186445	0.443432927725166	9.27670974496058	1.74792827911795e-20	4.76759689963152e-19
gene-YIL162W	gene-YIL162W	11353.5679220473	-4.01881727217564	0.433349582960121	-9.27384594378499	1.79552195266108e-20	4.87463331985243e-19
gene-YNL173C	gene-YNL173C	915.118921903784	-4.12049620524681	0.444577755775619	-9.2683364197071	1.89071723138463e-20	5.10931318499633e-19
gene-YLR196W	gene-YLR196W	1137.34820697094	4.24825352114075	0.458868207215515	9.25811257859817	2.08077691252048e-20	5.59700222966915e-19
gene-YPL095C	gene-YPL095C	1175.84513197494	4.67691190584678	0.505502617274557	9.25200334483447	2.20323815284976e-20	5.89922068724038e-19
gene-YOR340C	gene-YOR340C	946.564399205603	5.76510106171686	0.623229376018621	9.25036797614721	2.23721129059855e-20	5.96283210192865e-19
gene-YLR014C	gene-YLR014C	302.592722673696	4.13727815678194	0.447677355534135	9.24165161725827	2.42721259984017e-20	6.43871032672925e-19
gene-YDR083W	gene-YDR083W	785.697760242396	3.88700392781222	0.420617471652406	9.2411851379878	2.43781905466363e-20	6.43871032672925e-19
gene-YJL200C	gene-YJL200C	591.164897813502	4.14022924465175	0.448499881406072	9.23128280808436	2.67409869202481e-20	7.03095228168864e-19
gene-YMR049C	gene-YMR049C	1341.91297699314	3.98842956481104	0.432963339855266	9.21193366196853	3.20302026508085e-20	8.3838696355502e-19
gene-YLR073C	gene-YLR073C	203.404881965466	4.51859527085279	0.491155806018222	9.1999223372413	3.58208563170664e-20	9.33421153226414e-19
gene-YIL020C	gene-YIL020C	451.079259896894	3.99178197938011	0.434639464853401	9.18412224883098	4.14897118778793e-20	1.07633532547192e-18
gene-YKL099C	gene-YKL099C	599.277221897736	4.09286626341022	0.446485538679409	9.16685067900717	4.87039742785367e-20	1.25789866311424e-18
gene-YPR184W	gene-YPR184W	1426.27676245037	-4.14509754566709	0.452254493212457	-9.16540931682867	4.93592930825583e-20	1.26920790186297e-18
gene-YPR006C	gene-YPR006C	808.794585934068	-3.91706197737314	0.428108502667419	-9.1496944185109	5.70948222285657e-20	1.46167753222868e-18
gene-YBR053C	gene-YBR053C	865.543360134245	-3.87608052748292	0.42449260698382	-9.13109077452238	6.78125531022189e-20	1.72847979239149e-18
gene-YKR060W	gene-YKR060W	444.246180807794	3.84678507934855	0.422439417225086	9.10612249353351	8.53789182371049e-20	2.16676845978253e-18
gene-YKL109W	gene-YKL109W	1602.48869596218	-3.68716565732585	0.405109467549692	-9.10165264620376	8.89675761623448e-20	2.24806814744418e-18
gene-YBR072W	gene-YBR072W	35230.0652932675	-4.17631091864781	0.459309474172385	-9.09258605251496	9.67108667833147e-20	2.43319538540607e-18
gene-YMR031C	gene-YMR031C	1596.12600634532	-4.04137014759821	0.445309361206376	-9.07542149271203	1.13238361485681e-19	2.83679105575931e-18
gene-YML056C	gene-YML056C	2066.44995771413	5.47827696524471	0.604663853188276	9.06003713692957	1.30406149714859e-19	3.24815690730192e-18
gene-YDR021W	gene-YDR021W	313.044811617606	4.16168171747925	0.459360384054109	9.05973144821527	1.30772121503504e-19	3.24815690730192e-18
gene-YBR238C	gene-YBR238C	225.892762853471	5.43332457187093	0.599767840294165	9.05904619561809	1.31596200602658e-19	3.25477552083778e-18
gene-YGR130C	gene-YGR130C	1616.1264167861	-3.82255819114177	0.42268695081834	-9.04347338790831	1.51770960048872e-19	3.73792022702644e-18
gene-YMR250W	gene-YMR250W	2927.24087080096	-4.4777650175935	0.496922901058824	-9.01098542259262	2.04213169974142e-19	5.00837089554229e-18
gene-YLR407W	gene-YLR407W	862.728861531109	3.87972598242756	0.430609258571332	9.00985268012965	2.06333476187526e-19	5.03919874688951e-18
gene-YOR272W	gene-YOR272W	954.666507161832	4.03490385322843	0.448013170417	9.00621704820159	2.13286810795287e-19	5.18731297755037e-18
gene-YOL032W	gene-YOL032W	853.193122581089	-4.2907689989755	0.476780720562703	-8.99945994861428	2.26830705043335e-19	5.49382085202468e-18
gene-YML093W	gene-YML093W	1092.71999708283	3.69940075207021	0.411249484364543	8.9955146272985	2.35128035471626e-19	5.67124935143752e-18
gene-YLL035W	gene-YLL035W	158.650612865377	5.1027607933624	0.567312240513215	8.99462488020041	2.37040293970508e-19	5.6938444275961e-18
gene-YMR290C	gene-YMR290C	1782.94758917459	4.66868315918297	0.519249297484957	8.99121709320795	2.4450755401728e-19	5.84914177376583e-18
gene-YKL142W	gene-YKL142W	3034.68926587091	-3.5745605348518	0.397755699311466	-8.98682417634626	2.5447726844784e-19	6.06279108542875e-18
gene-YKL103C	gene-YKL103C	722.362792375275	-3.85735560766018	0.429394754020046	-8.98323878330406	2.62911138801391e-19	6.23826145196635e-18
gene-YLR023C	gene-YLR023C	725.970858469019	4.31068495243682	0.480395879770571	8.97319301426051	2.8804073378362e-19	6.80685734046555e-18
gene-YMR105C	gene-YMR105C	1855.25684855345	-3.79109290641376	0.423462999536902	-8.95259541107415	3.47220559673445e-19	8.17228389844315e-18
gene-YGR245C	gene-YGR245C	1298.49466454288	3.83697986414436	0.428865030402259	8.94682380735362	3.65857563216432e-19	8.5763477770856e-18
gene-YPR124W	gene-YPR124W	1192.10751337471	-3.92672390709593	0.439599999758063	-8.9324929691925	4.16514856639259e-19	9.72478887281342e-18
gene-YEL036C	gene-YEL036C	932.656783556547	3.90278937931622	0.43706502157029	8.92953951175103	4.27785708392325e-19	9.94814812703586e-18
gene-YLL026W	gene-YLL026W	19732.0088796816	-4.45712825621801	0.499567751316861	-8.92196953159809	4.58068260427531e-19	1.06100969687123e-17
gene-YDL201W	gene-YDL201W	553.471291803395	3.81725231370008	0.428439412531199	8.9096665760695	5.11862642265102e-19	1.18092578770806e-17
gene-YBL024W	gene-YBL024W	1099.37193033948	4.15634368431378	0.466799834714909	8.90390993144246	5.39132030242464e-19	1.23892456511721e-17
gene-YPR112C	gene-YPR112C	960.46704632755	3.6558626502482	0.410610734493558	8.90347558681653	5.41246811898044e-19	1.23892456511721e-17
gene-YDL126C	gene-YDL126C	3424.9283045576	-3.50931591814928	0.394627551166114	-8.89272912592987	5.96260398172342e-19	1.35952029067655e-17
gene-YML042W	gene-YML042W	1497.99266032358	-4.40810860375614	0.4957638065456	-8.89154985812923	6.02623819708577e-19	1.36868297106574e-17
gene-YLR409C	gene-YLR409C	826.405306145669	4.09244684223467	0.460293371275937	8.89095324334212	6.05868707556606e-19	1.37071924263872e-17
gene-YOR234C	gene-YOR234C	2391.10853208565	4.24991016577155	0.478189213728225	8.88750737942608	6.2495071367501e-19	1.40843139603129e-17
gene-YLR355C	gene-YLR355C	5861.59847364763	3.80836142483515	0.428691304354736	8.88369179908483	6.46773187587724e-19	1.45200580613444e-17
gene-YGL227W	gene-YGL227W	495.628424852201	-4.22350598835346	0.476020956573635	-8.87252111493988	7.15082809327688e-19	1.59921009886809e-17
gene-YMR070W	gene-YMR070W	727.915523824558	3.9202695646796	0.441890010749051	8.87159580284317	7.21050787754937e-19	1.60640207943724e-17
gene-YBR299W	gene-YBR299W	3470.9335630832	-3.84759758697921	0.434139455030703	-8.86258445850563	7.8180543185499e-19	1.73513243564166e-17
gene-YPL186C	gene-YPL186C	1037.68365754521	-3.98635326298908	0.44988523533405	-8.86082260518979	7.94261674082784e-19	1.75610052712925e-17
gene-YDL148C	gene-YDL148C	1018.82286789414	3.66321468645077	0.413530649522605	8.85838737873413	8.11801935923511e-19	1.78810864150397e-17
gene-YLR397C	gene-YLR397C	384.693358682319	3.91308665467183	0.441799455956532	8.85715589259766	8.20817096983063e-19	1.80116894552261e-17
gene-YKL172W	gene-YKL172W	1940.53443539215	3.60657172598937	0.407878262285035	8.84227491257919	9.37891088468799e-19	2.05036340201962e-17
gene-YPR065W	gene-YPR065W	1860.92613969754	3.71241810570525	0.420021978868987	8.83862819679545	9.6901007723035e-19	2.11048948537073e-17
gene-YPR186C	gene-YPR186C	231.372957030762	4.13931704671382	0.468647808108227	8.83246859389536	1.02390477358137e-18	2.22175916854812e-17
gene-YOR062C	gene-YOR062C	2075.47037189685	4.39956885260945	0.498992063393654	8.81691148089192	1.17660187952005e-18	2.5358178817412e-17
gene-YJR041C	gene-YJR041C	307.138524222052	4.31990396322971	0.489960441921648	8.8168423276925	1.1773285008598e-18	2.5358178817412e-17
gene-YMR239C	gene-YMR239C	501.081620310367	3.79742448170551	0.431051560326601	8.80967575857576	1.25508358578981e-18	2.69335400377026e-17
gene-YBR056W	gene-YBR056W	1132.8666476463	-3.83748683299667	0.435702752761006	-8.80757995830618	1.27876587398405e-18	2.73412322580399e-17
gene-YOR310C	gene-YOR310C	3255.54427651485	4.41281632137296	0.501285174544992	8.80300584468392	1.33199620870486e-18	2.8375408285439e-17
gene-YCR004C	gene-YCR004C	1317.47678393169	-3.66445354898956	0.416402548768255	-8.80026685674535	1.3649119659174e-18	2.89708768911267e-17
gene-YMR131C	gene-YMR131C	2517.2057534797	4.15361623931533	0.472309675276861	8.79426456144593	1.43987948656343e-18	3.0451364358952e-17
gene-YOR215C	gene-YOR215C	2053.92013366694	-3.96862072111012	0.451430874481263	-8.79120358276435	1.47966164683138e-18	3.11797293594035e-17
gene-YMR244W	gene-YMR244W	183.080677083496	6.13127563378093	0.697897315352656	8.78535494965004	1.5587156118263e-18	3.27274209576624e-17
gene-YPL128C	gene-YPL128C	151.010215571218	4.54465197584652	0.517469670233939	8.78245090923292	1.59950389079076e-18	3.34634559517765e-17
gene-YLR074C	gene-YLR074C	1633.63963147457	3.58316110943963	0.408429212014549	8.7730284809109	1.73924023475657e-18	3.62569473224076e-17
gene-YOR287C	gene-YOR287C	440.353435620815	3.69493034858648	0.421229714818281	8.77177041078521	1.75878735966383e-18	3.653395664896e-17
gene-YAL059W	gene-YAL059W	834.540044501163	3.77264957281128	0.430535234936618	8.76269644542955	1.9063450096085e-18	3.94586376634212e-17
gene-YGR191W	gene-YGR191W	1194.01039273518	3.93304864824868	0.450460555291742	8.73117213493074	2.52046732794831e-18	5.19857519195559e-17
gene-YKR076W	gene-YKR076W	666.952125219754	-4.24951336788325	0.488016329583473	-8.7077278162193	3.10026674495291e-18	6.37192147545426e-17
gene-YLR377C	gene-YLR377C	2134.24884420449	-4.52943879254081	0.520838067122773	-8.69644344078467	3.42448233137383e-18	7.01358012920317e-17
gene-YPL183C	gene-YPL183C	473.981368851066	3.99598723850431	0.460075418712254	8.68550475852206	3.7706425828621e-18	7.69553872593219e-17
gene-YHR065C	gene-YHR065C	762.457924831568	4.3291031476352	0.498639065745022	8.68183711432045	3.89426861110382e-18	7.92015535993484e-17
gene-YBR126C	gene-YBR126C	1916.17611715449	-3.72765538718466	0.429621481226426	-8.67660382470504	4.07762490660727e-18	8.26426964578702e-17
gene-YKL043W	gene-YKL043W	741.456657019402	3.52430064769113	0.408213388192482	8.63347638669152	5.95149466291923e-18	1.20203717465258e-16
gene-YOR273C	gene-YOR273C	2859.68624290355	4.16878797437013	0.483158013337123	8.62820828651219	6.23205123387573e-18	1.2543614845563e-16
gene-YIL096C	gene-YIL096C	340.268533990291	3.79869061803862	0.440443583501113	8.62469283317195	6.4264909134878e-18	1.28905249010407e-16
gene-YJL166W	gene-YJL166W	3196.41803825056	-3.40951472883232	0.395449703315871	-8.62186695360577	6.58712135591276e-18	1.31674751213914e-16
gene-YHR016C	gene-YHR016C	466.404322310693	-3.86244505916519	0.448579485955357	-8.61039164762337	7.28113906902913e-18	1.45051224388816e-16
gene-YIR036C	gene-YIR036C	603.269888145289	-3.89042395775432	0.452418609282103	-8.59916872987971	8.02955620221662e-18	1.59416733171219e-16
gene-YGR054W	gene-YGR054W	854.72122064579	4.0308377518385	0.469335781870201	8.58838790380841	8.8198062542414e-18	1.74512573240702e-16
gene-YJL011C	gene-YJL011C	258.377713642066	3.89901722622028	0.454012370928877	8.58790966035391	8.85658631627965e-18	1.74648291649069e-16
gene-YGR103W	gene-YGR103W	2578.12700731616	3.89470107505443	0.453775230193683	8.58288601030971	9.25220291263676e-18	1.81835381821753e-16
gene-YJL052W	gene-YJL052W	31769.7593076599	-3.57320073832898	0.416471223666717	-8.57970619643208	9.51157721023383e-18	1.8630562475213e-16
gene-YBR028C	gene-YBR028C	241.705637173777	4.05800190130202	0.473052187584355	8.57833872838481	9.62531476712273e-18	1.87902883932092e-16
gene-YJL050W	gene-YJL050W	797.278158145477	3.74485625954298	0.436956244038954	8.57032325463036	1.03194955100798e-17	2.00115931203773e-16
gene-YDR258C	gene-YDR258C	7195.73450190343	-4.54045767939126	0.529779049134539	-8.57047421337002	1.03059761270807e-17	2.00115931203773e-16
gene-YBR139W	gene-YBR139W	923.223840742652	-4.17239479849476	0.487695192325672	-8.55533305259348	1.17528906764694e-17	2.27157691650835e-16
gene-YPR030W	gene-YPR030W	1658.19252006599	-4.25920985507783	0.498224213354008	-8.54878133361916	1.24394932820486e-17	2.3963472702085e-16
gene-YMR014W	gene-YMR014W	817.684709376678	3.71500673168146	0.434605075712684	8.54800585471633	1.25233367099094e-17	2.40456303867569e-16
gene-YOR334W	gene-YOR334W	127.419440191593	4.46042758970159	0.522136008801646	8.54265462353135	1.31173005655042e-17	2.51035027543764e-16
gene-YPL001W	gene-YPL001W	212.09094014761	3.96275744522866	0.464338108259363	8.53420680909353	1.41120216072807e-17	2.69189118044763e-16
gene-YNL191W	gene-YNL191W	481.832818099869	3.91468086104049	0.459117066784643	8.52654180001707	1.50787705245505e-17	2.86693106031925e-16
gene-YFR049W	gene-YFR049W	645.715393476367	-3.69004371930085	0.432794933258769	-8.52607883256934	1.51392109769254e-17	2.86907709325694e-16
gene-YAL036C	gene-YAL036C	766.223582251788	3.45312845009317	0.405615176239511	8.51331176044098	1.69034801917908e-17	3.19306193784734e-16
gene-YOR374W	gene-YOR374W	11532.0674113587	-4.61887850360974	0.54324451950762	-8.50239319081607	1.85721515233011e-17	3.49695640133898e-16
gene-YLR222C	gene-YLR222C	804.378595881386	3.96308728891959	0.466141017178913	8.50190638211632	1.86502196201767e-17	3.50036437051355e-16
gene-YMR251W-A	gene-YMR251W-A	11428.2384480398	-3.31389042186094	0.390165553141455	-8.49354945658024	2.0042012778504e-17	3.7495265573118e-16
gene-YKR057W	gene-YKR057W	3011.154690705	3.90462808853171	0.461146444067878	8.46721933728492	2.51320564774305e-17	4.68676720954511e-16
gene-YIL136W	gene-YIL136W	6347.86058015619	-4.33943843341749	0.512924047040306	-8.46019690138742	2.66926446166862e-17	4.96194161234387e-16
gene-YDR091C	gene-YDR091C	1717.52636623084	3.43536398136908	0.406450835673401	8.45210214828915	2.8610411110774e-17	5.3015545921774e-16
gene-YPL154C	gene-YPL154C	3744.66289143109	-3.36298315616025	0.398141740516435	-8.44669828337536	2.99656843797933e-17	5.53511707990043e-16
gene-YDR060W	gene-YDR060W	1426.21072880079	3.68610509106657	0.436473371221845	8.445200404203	3.03524299208144e-17	5.58886856302188e-16
gene-YDL021W	gene-YDL021W	787.19934797995	-3.62231819819091	0.42899918764411	-8.44364815253663	3.07584096572411e-17	5.64581248960115e-16
gene-YOR178C	gene-YOR178C	1109.38112157598	-3.57533073449573	0.42370890684763	-8.43817695760986	3.22325386779366e-17	5.89784728097543e-16
gene-YKR025W	gene-YKR025W	754.600732687253	3.42157337579721	0.405551081484555	8.43684934403883	3.26006238708955e-17	5.94655754795053e-16
gene-YPR151C	gene-YPR151C	1265.67033821685	-4.71258589843743	0.558961976874382	-8.43095969566549	3.42841828189422e-17	6.23416744903944e-16
gene-YNR012W	gene-YNR012W	451.027404815722	3.70521861692458	0.439868177683908	8.42347504298703	3.65478967339289e-17	6.62515755391126e-16
gene-YAL017W	gene-YAL017W	668.10291113987	-3.97183809199912	0.472591942123584	-8.40437116670192	4.30160224741036e-17	7.77351464957717e-16
gene-YAL061W	gene-YAL061W	624.536978855161	-3.79094075975005	0.451229084996272	-8.40136614815371	4.41314013386477e-17	7.95046264239774e-16
gene-YDL073W	gene-YDL073W	284.022774243046	3.70128076618043	0.44070631735284	8.39851987693904	4.52141436573943e-17	8.12046020086801e-16
gene-YJL190C	gene-YJL190C	4297.40153042646	4.93148451508607	0.587723430550225	8.39082510368734	4.82742039345699e-17	8.64345179037068e-16
gene-YKL166C	gene-YKL166C	253.98111756709	3.77073682552959	0.449692156698798	8.38515141827394	5.06605024508526e-17	9.04297715001915e-16
gene-YER145C	gene-YER145C	2406.61526779092	3.76644159675769	0.449544061047326	8.37835914900714	5.36706600615142e-17	9.52231316677652e-16
gene-YDL124W	gene-YDL124W	2772.49675551329	-3.51828576828784	0.419925553529981	-8.37835596979607	5.36721095060729e-17	9.52231316677652e-16
